timeindex,profile_heat,profile_hotwater,profile_load,profile_STH_load
2023-01-02T07:36:00Z,4.32409242495922e-06,0.0,2.10535895972724e-06,0.0
2023-01-02T07:37:00Z,4.32409242495922e-06,0.0,2.1044839730968e-06,0.0
2023-01-02T07:38:00Z,4.32409242495922e-06,0.0,2.10502242640784e-06,0.0
2023-01-02T07:39:00Z,4.32409242495922e-06,0.0,3.01662388200407e-06,0.0
2023-01-02T07:40:00Z,4.32409242495922e-06,0.0,3.23032253982436e-06,0.0
2023-01-02T07:41:00Z,4.32409242495922e-06,0.0,3.13084329060912e-06,0.0
2023-01-02T07:42:00Z,4.32409242495922e-06,0.0,3.10560329165397e-06,0.0
2023-01-02T07:43:00Z,4.32409242495922e-06,0.0,3.00826699976937e-06,0.0
2023-01-02T07:44:00Z,4.32409242495922e-06,0.0,3.00119980006193e-06,0.0
2023-01-02T07:45:00Z,4.32409242495922e-06,0.0,3.00153633338133e-06,0.0
2023-01-02T07:46:00Z,4.32409242495922e-06,0.0,2.99561334695985e-06,0.0
2023-01-02T07:47:00Z,4.32409242495922e-06,0.0,2.99379606703508e-06,0.0
2023-01-02T07:48:00Z,4.32409242495922e-06,0.0,2.84228876664029e-06,0.0
2023-01-02T07:49:00Z,4.32409242495922e-06,0.0,2.02377242719066e-06,0.0
2023-01-02T07:50:00Z,4.32409242495922e-06,0.393891674867829,2.02377242719066e-06,0.0
2023-01-02T07:51:00Z,4.32409242495922e-06,0.0,2.0239743471823e-06,0.0
2023-01-02T07:52:00Z,4.32409242495922e-06,0.0,2.02383973385454e-06,0.0
2023-01-02T07:53:00Z,4.32409242495922e-06,0.0,2.02404165384618e-06,0.0
2023-01-02T07:54:00Z,4.32409242495922e-06,0.0,2.02410896051006e-06,0.0
2023-01-02T07:55:00Z,4.32409242495922e-06,0.0,2.02357050719902e-06,0.0
2023-01-02T07:56:00Z,4.32409242495922e-06,0.0,2.02410896051006e-06,0.0
2023-01-02T07:57:00Z,4.32409242495922e-06,0.0,2.02424357383782e-06,0.0
2023-01-02T07:58:00Z,4.32409242495922e-06,0.0,2.0239743471823e-06,0.0
2023-01-02T07:59:00Z,4.32409242495922e-06,0.0,2.02357050719902e-06,0.0
2023-01-02T08:00:00Z,4.10667995666518e-06,0.0,1.28563761387588e-06,0.0
2023-01-02T08:01:00Z,4.10667995666518e-06,0.0,1.28657990717021e-06,0.0
2023-01-02T08:02:00Z,4.10667995666518e-06,0.0,1.28482993390932e-06,0.0
2023-01-02T08:03:00Z,4.10667995666518e-06,0.0,1.28678182716185e-06,0.0
2023-01-02T08:04:00Z,4.10667995666518e-06,0.0,1.2873202804729e-06,0.0
2023-01-02T08:05:00Z,4.10667995666518e-06,0.0,1.28711836048125e-06,0.0
2023-01-02T08:06:00Z,4.10667995666518e-06,0.0,1.28624337385081e-06,0.0
2023-01-02T08:07:00Z,4.10667995666518e-06,0.0,2.64588792143726e-06,0.0
2023-01-02T08:08:00Z,4.10667995666518e-06,0.0,1.93981062077391e-06,0.0
2023-01-02T08:09:00Z,4.10667995666518e-06,0.0,1.93711401185328e-06,0.0
2023-01-02T08:10:00Z,4.10667995666518e-06,0.0,1.93711401185328e-06,0.0
2023-01-02T08:11:00Z,4.10667995666518e-06,0.0,1.90415545837894e-06,0.0
2023-01-02T08:12:00Z,4.10667995666518e-06,0.0,1.90415545837894e-06,0.0
2023-01-02T08:13:00Z,4.10667995666518e-06,0.0,1.89044009722628e-06,0.0
2023-01-02T08:14:00Z,4.10667995666518e-06,0.0,1.89044009722628e-06,0.0
2023-01-02T08:15:00Z,4.10667995666518e-06,0.0,1.87287740031891e-06,0.0
2023-01-02T08:16:00Z,4.10667995666518e-06,0.0,1.86781203106623e-06,0.0
2023-01-02T08:17:00Z,4.10667995666518e-06,0.0,1.86422957960163e-06,0.0
2023-01-02T08:18:00Z,4.10667995666518e-06,0.0,1.85606376144504e-06,0.0
2023-01-02T08:19:00Z,4.10667995666518e-06,0.0,1.84983898062745e-06,0.0
2023-01-02T08:20:00Z,4.10667995666518e-06,0.0,1.84234622910967e-06,0.0
2023-01-02T08:21:00Z,4.10667995666518e-06,0.0,1.8376195643591e-06,0.0
2023-01-02T08:22:00Z,4.10667995666518e-06,0.0,1.83078902356659e-06,0.0
2023-01-02T08:23:00Z,4.10667995666518e-06,0.0,1.82862435440889e-06,0.0
2023-01-02T08:24:00Z,4.10667995666518e-06,0.0,1.82221502306131e-06,0.0
2023-01-02T08:25:00Z,4.10667995666518e-06,0.0,1.82221502306131e-06,0.0
2023-01-02T08:26:00Z,4.10667995666518e-06,0.0,1.28577222720365e-06,0.0
2023-01-02T08:27:00Z,4.10667995666518e-06,0.0,1.28577222720365e-06,0.0
2023-01-02T08:28:00Z,4.10667995666518e-06,0.0,1.2852337738926e-06,0.0
2023-01-02T08:29:00Z,4.10667995666518e-06,0.0,1.2852337738926e-06,0.0
2023-01-02T08:30:00Z,4.10667995666518e-06,0.0,1.28570492053977e-06,0.0
2023-01-02T08:31:00Z,4.10667995666518e-06,0.0,1.28375302728723e-06,0.0
2023-01-02T08:32:00Z,4.10667995666518e-06,0.0,4.37671352204521e-07,0.0
2023-01-02T08:33:00Z,4.10667995666518e-06,0.0,4.39421325465412e-07,0.0
2023-01-02T08:34:00Z,4.10667995666518e-06,0.0,4.38209805515565e-07,0.0
2023-01-02T08:35:00Z,4.10667995666518e-06,0.0,4.37940578860043e-07,0.0
2023-01-02T08:36:00Z,4.10667995666518e-06,0.0,4.38411725507206e-07,0.0
2023-01-02T08:37:00Z,4.10667995666518e-06,0.0,4.38411725507206e-07,0.0
2023-01-02T08:38:00Z,4.10667995666518e-06,0.0,4.37334818885119e-07,0.0
2023-01-02T08:39:00Z,4.10667995666518e-06,0.0,4.37334818885119e-07,0.0
2023-01-02T08:40:00Z,4.10667995666518e-06,0.0,4.3901748548213e-07,0.0
2023-01-02T08:41:00Z,4.10667995666518e-06,0.0,4.38007885523923e-07,0.0
2023-01-02T08:42:00Z,4.10667995666518e-06,0.0,4.38546338834967e-07,0.0
2023-01-02T08:43:00Z,4.10667995666518e-06,0.0,4.38007885523923e-07,0.0
2023-01-02T08:44:00Z,4.10667995666518e-06,0.0,4.37132898893478e-07,0.0
2023-01-02T08:45:00Z,4.10667995666518e-06,0.0,4.38680952162727e-07,0.0
2023-01-02T08:46:00Z,4.10667995666518e-06,0.0,4.37873272196163e-07,0.0
2023-01-02T08:47:00Z,4.10667995666518e-06,0.0,4.3746943221288e-07,0.0
2023-01-02T08:48:00Z,4.10667995666518e-06,0.0,4.37940578860043e-07,0.0
2023-01-02T08:49:00Z,4.10667995666518e-06,0.0,1.7980736425553e-06,0.0
2023-01-02T08:50:00Z,4.10667995666518e-06,0.0,1.50401082806181e-06,0.0
2023-01-02T08:51:00Z,4.10667995666518e-06,0.0,1.45467504343747e-06,0.0
2023-01-02T08:52:00Z,4.10667995666518e-06,0.0,1.43542533756767e-06,0.0
2023-01-02T08:53:00Z,4.10667995666518e-06,0.0,1.42156016480831e-06,0.0
2023-01-02T08:54:00Z,4.10667995666518e-06,0.0,1.41570448505071e-06,0.0
2023-01-02T08:55:00Z,4.10667995666518e-06,0.0,1.41859867159757e-06,0.0
2023-01-02T08:56:00Z,4.10667995666518e-06,0.0,1.41180069854565e-06,0.0
2023-01-02T08:57:00Z,4.10667995666518e-06,0.0,1.40628155210746e-06,0.0
2023-01-02T08:58:00Z,4.10667995666518e-06,0.0,1.38454149967408e-06,0.0
2023-01-02T08:59:00Z,4.10667995666518e-06,0.0,4.38815565490488e-07,0.0
2023-01-02T09:00:00Z,3.92952905657374e-06,0.0,4.37671352204521e-07,0.0
2023-01-02T09:01:00Z,3.92952905657374e-06,0.0,4.37805965532282e-07,0.0
2023-01-02T09:02:00Z,3.92952905657374e-06,0.0,4.3908479214601e-07,0.0
2023-01-02T09:03:00Z,3.92952905657374e-06,0.0,4.38546338834967e-07,0.0
2023-01-02T09:04:00Z,3.92952905657374e-06,0.0,4.3908479214601e-07,0.0
2023-01-02T09:05:00Z,3.92952905657374e-06,0.0,4.38411725507206e-07,0.0
2023-01-02T09:06:00Z,3.92952905657374e-06,0.0,4.37267512221239e-07,0.0
2023-01-02T09:07:00Z,3.92952905657374e-06,0.0,4.38411725507206e-07,0.0
2023-01-02T09:08:00Z,3.92952905657374e-06,0.0,4.38277112179445e-07,0.0
2023-01-02T09:09:00Z,3.92952905657374e-06,0.0,4.37805965532282e-07,0.0
2023-01-02T09:10:00Z,3.92952905657374e-06,0.0,4.3915209880989e-07,0.0
2023-01-02T09:11:00Z,3.92952905657374e-06,0.0,6.43091290367523e-07,0.0
2023-01-02T09:12:00Z,3.92952905657374e-06,0.0,4.38815565490488e-07,0.0
2023-01-02T09:13:00Z,3.92952905657374e-06,0.0,4.37671352204521e-07,0.0
2023-01-02T09:14:00Z,3.92952905657374e-06,0.0,4.38546338834967e-07,0.0
2023-01-02T09:15:00Z,3.92952905657374e-06,0.0,4.37604045540641e-07,0.0
2023-01-02T09:16:00Z,3.92952905657374e-06,0.0,4.37940578860043e-07,0.0
2023-01-02T09:17:00Z,3.92952905657374e-06,0.0,4.38277112179445e-07,0.0
2023-01-02T09:18:00Z,3.92952905657374e-06,0.0,4.38075192187804e-07,0.0
2023-01-02T09:19:00Z,3.92952905657374e-06,0.0,4.38007885523923e-07,0.0
2023-01-02T09:20:00Z,3.92952905657374e-06,0.0,4.38142498851684e-07,0.0
2023-01-02T09:21:00Z,3.92952905657374e-06,0.0,4.38142498851684e-07,0.0
2023-01-02T09:22:00Z,3.92952905657374e-06,0.0,4.38075192187804e-07,0.0
2023-01-02T09:23:00Z,3.92952905657374e-06,0.0,1.09435641749318e-06,0.0
2023-01-02T09:24:00Z,3.92952905657374e-06,0.0,1.08880687449711e-06,0.0
2023-01-02T09:25:00Z,3.92952905657374e-06,0.0,1.07166104466925e-06,0.0
2023-01-02T09:26:00Z,3.92952905657374e-06,0.0,1.05841683016375e-06,0.0
2023-01-02T09:27:00Z,3.92952905657374e-06,0.0,1.05321684758331e-06,0.0
2023-01-02T09:28:00Z,3.92952905657374e-06,0.0,1.04597812444211e-06,0.0
2023-01-02T09:29:00Z,3.92952905657374e-06,0.0,1.07119206920479e-06,0.0
2023-01-02T09:30:00Z,3.92952905657374e-06,0.0,1.02937726147341e-06,0.0
2023-01-02T09:31:00Z,3.92952905657374e-06,0.0,1.02314813829042e-06,0.0
2023-01-02T09:32:00Z,3.92952905657374e-06,0.0,1.02064910699602e-06,0.0
2023-01-02T09:33:00Z,3.92952905657374e-06,0.0,1.01160178866087e-06,0.0
2023-01-02T09:34:00Z,3.92952905657374e-06,0.0,1.00132992327964e-06,0.0
2023-01-02T09:35:00Z,3.92952905657374e-06,0.0,9.98290267491488e-07,0.0
2023-01-02T09:36:00Z,3.92952905657374e-06,0.0,9.901244493349e-07,0.0
2023-01-02T09:37:00Z,3.92952905657374e-06,0.0,9.83293908542392e-07,0.0
2023-01-02T09:38:00Z,3.92952905657374e-06,0.0,9.81802306023494e-07,0.0
2023-01-02T09:39:00Z,3.92952905657374e-06,0.0,9.75527588003676e-07,0.0
2023-01-02T09:40:00Z,3.92952905657374e-06,0.0,4.37805965532282e-07,0.0
2023-01-02T09:41:00Z,3.92952905657374e-06,0.0,4.38277112179445e-07,0.0
